1110 tcp 192.168.16.5 192.168.16.0
1110 tcp 192.168.16.113 192.168.16.0
1110 tcp 192.168.16.6 192.168.16.0
1110 tcp 192.168.16.118 192.168.16.0
1110 tcp 192.168.16.16 192.168.16.0
1110 tcp 192.168.16.104 192.168.16.0
1110 tcp 192.168.16.101 192.168.16.0
1110 tcp 192.168.16.114 192.168.16.0
1110 tcp 192.168.16.105 192.168.16.0
1110 tcp 192.168.16.121 192.168.16.0
135 tcp 192.168.16.5 192.168.16.0
135 tcp 192.168.16.113 192.168.16.0
135 tcp 192.168.16.118 192.168.16.0
135 tcp 192.168.16.6 192.168.16.0
135 tcp 192.168.16.16 192.168.16.0
135 tcp 192.168.16.101 192.168.16.0
135 tcp 192.168.16.104 192.168.16.0
135 tcp 192.168.16.114 192.168.16.0
135 tcp 192.168.16.121 192.168.16.0
135 tcp 192.168.16.105 192.168.16.0
1110 tcp 192.168.16.111 192.168.16.0
1110 tcp 192.168.16.116 192.168.16.0
1110 tcp 192.168.16.115 192.168.16.0
1110 tcp 192.168.16.12 192.168.16.0
1110 tcp 192.168.16.103 192.168.16.0
1110 tcp 192.168.16.2 192.168.16.0
135 tcp 192.168.16.111 192.168.16.0
135 tcp 192.168.16.116 192.168.16.0
135 tcp 192.168.16.115 192.168.16.0
135 tcp 192.168.16.12 192.168.16.0
135 tcp 192.168.16.103 192.168.16.0
135 tcp 192.168.16.2 192.168.16.0
445 tcp 192.168.16.5 192.168.16.0
445 tcp 192.168.16.113 192.168.16.0
445 tcp 192.168.16.16 192.168.16.0
445 tcp 192.168.16.118 192.168.16.0
445 tcp 192.168.16.104 192.168.16.0
445 tcp 192.168.16.6 192.168.16.0
445 tcp 192.168.16.101 192.168.16.0
445 tcp 192.168.16.121 192.168.16.0
445 tcp 192.168.16.114 192.168.16.0
445 tcp 192.168.16.105 192.168.16.0
445 tcp 192.168.16.12 192.168.16.0
445 tcp 192.168.16.103 192.168.16.0
445 tcp 192.168.16.111 192.168.16.0
445 tcp 192.168.16.2 192.168.16.0
445 tcp 192.168.16.116 192.168.16.0
445 tcp 192.168.16.115 192.168.16.0
139 tcp 192.168.16.3 192.168.16.0
139 tcp 192.168.16.7 192.168.16.0
139 tcp 192.168.16.15 192.168.16.0
139 tcp 192.168.16.102 192.168.16.0
139 tcp 192.168.16.119 192.168.16.0
4899 tcp 192.168.16.3 192.168.16.0
4899 tcp 192.168.16.7 192.168.16.0
4899 tcp 192.168.16.15 192.168.16.0
4899 tcp 192.168.16.119 192.168.16.0
4899 tcp 192.168.16.102 192.168.16.0
1000 tcp 192.168.16.15 192.168.16.0
1000 tcp 192.168.16.102 192.168.16.0
1110 tcp 192.168.16.7 192.168.16.0
135 tcp 192.168.16.7 192.168.16.0
1110 tcp 192.168.16.15 192.168.16.0
1110 tcp 192.168.16.3 192.168.16.0
135 tcp 192.168.16.3 192.168.16.0
135 tcp 192.168.16.15 192.168.16.0
1110 tcp 192.168.16.102 192.168.16.0
135 tcp 192.168.16.102 192.168.16.0
1110 tcp 192.168.16.119 192.168.16.0
135 tcp 192.168.16.119 192.168.16.0
445 tcp 192.168.16.7 192.168.16.0
445 tcp 192.168.16.3 192.168.16.0
445 tcp 192.168.16.102 192.168.16.0
445 tcp 192.168.16.119 192.168.16.0
445 tcp 192.168.16.15 192.168.16.0
22 tcp 192.168.16.254 192.168.16.0
443 tcp 192.168.16.254 192.168.16.0
25 tcp 192.168.16.254 192.168.16.0
1723 tcp 192.168.16.254 192.168.16.0
80 tcp 192.168.16.254 192.168.16.0
8000 tcp 192.168.16.254 192.168.16.0
993 tcp 192.168.16.254 192.168.16.0
465 tcp 192.168.16.254 192.168.16.0
3128 tcp 192.168.16.254 192.168.16.0
143 tcp 192.168.16.254 192.168.16.0
995 tcp 192.168.16.254 192.168.16.0
222 tcp 192.168.16.254 192.168.16.0
110 tcp 192.168.16.254 192.168.16.0
8080 tcp 192.168.16.254 192.168.16.0
587 tcp 192.168.16.254 192.168.16.0
3389 tcp 192.168.18.22 192.168.18.0
21 tcp 192.168.18.30 192.168.18.0
21 tcp 192.168.18.31 192.168.18.0
1723 tcp 192.168.18.1 192.168.18.0
23 tcp 192.168.18.30 192.168.18.0
554 tcp 192.168.18.2 192.168.18.0
23 tcp 192.168.18.31 192.168.18.0
80 tcp 192.168.18.30 192.168.18.0
80 tcp 192.168.18.31 192.168.18.0
139 tcp 192.168.18.5 192.168.18.0
139 tcp 192.168.18.22 192.168.18.0
9100 tcp 192.168.18.30 192.168.18.0
4899 tcp 192.168.18.5 192.168.18.0
9100 tcp 192.168.18.31 192.168.18.0
4899 tcp 192.168.18.22 192.168.18.0
5000 tcp 192.168.18.22 192.168.18.0
280 tcp 192.168.18.30 192.168.18.0
1025 tcp 192.168.18.22 192.168.18.0
1110 tcp 192.168.18.5 192.168.18.0
135 tcp 192.168.18.5 192.168.18.0
135 tcp 192.168.18.22 192.168.18.0
445 tcp 192.168.18.5 192.168.18.0
445 tcp 192.168.18.22 192.168.18.0
515 tcp 192.168.18.30 192.168.18.0
139 tcp 192.168.18.7 192.168.18.0
139 tcp 192.168.18.10 192.168.18.0
4899 tcp 192.168.18.10 192.168.18.0
139 tcp 192.168.18.1 192.168.18.0
139 tcp 192.168.18.8 192.168.18.0
280 tcp 192.168.18.31 192.168.18.0
139 tcp 192.168.18.2 192.168.18.0
139 tcp 192.168.18.3 192.168.18.0
139 tcp 192.168.18.4 192.168.18.0
4899 tcp 192.168.18.2 192.168.18.0
4899 tcp 192.168.18.3 192.168.18.0
4899 tcp 192.168.18.4 192.168.18.0
631 tcp 192.168.18.31 192.168.18.0
515 tcp 192.168.18.31 192.168.18.0
990 tcp 192.168.18.3 192.168.18.0
135 tcp 192.168.18.10 192.168.18.0
135 tcp 192.168.18.2 192.168.18.0
1110 tcp 192.168.18.1 192.168.18.0
135 tcp 192.168.18.1 192.168.18.0
135 tcp 192.168.18.4 192.168.18.0
445 tcp 192.168.18.2 192.168.18.0
445 tcp 192.168.18.10 192.168.18.0
1110 tcp 192.168.18.7 192.168.18.0
445 tcp 192.168.18.1 192.168.18.0
135 tcp 192.168.18.7 192.168.18.0
1110 tcp 192.168.18.8 192.168.18.0
135 tcp 192.168.18.8 192.168.18.0
445 tcp 192.168.18.4 192.168.18.0
1110 tcp 192.168.18.3 192.168.18.0
135 tcp 192.168.18.3 192.168.18.0
445 tcp 192.168.18.8 192.168.18.0
445 tcp 192.168.18.3 192.168.18.0
22 tcp 192.168.18.254 192.168.18.0
443 tcp 192.168.18.254 192.168.18.0
25 tcp 192.168.18.254 192.168.18.0
1723 tcp 192.168.18.254 192.168.18.0
80 tcp 192.168.18.254 192.168.18.0
8000 tcp 192.168.18.254 192.168.18.0
993 tcp 192.168.18.254 192.168.18.0
465 tcp 192.168.18.254 192.168.18.0
3128 tcp 192.168.18.254 192.168.18.0
143 tcp 192.168.18.254 192.168.18.0
995 tcp 192.168.18.254 192.168.18.0
222 tcp 192.168.18.254 192.168.18.0
110 tcp 192.168.18.254 192.168.18.0
8080 tcp 192.168.18.254 192.168.18.0
587 tcp 192.168.18.254 192.168.18.0
139 tcp 192.168.19.5 192.168.19.0
139 tcp 192.168.19.4 192.168.19.0
139 tcp 192.168.19.1 192.168.19.0
139 tcp 192.168.19.2 192.168.19.0
4899 tcp 192.168.19.5 192.168.19.0
4899 tcp 192.168.19.4 192.168.19.0
4899 tcp 192.168.19.1 192.168.19.0
4899 tcp 192.168.19.2 192.168.19.0
6002 tcp 192.168.19.5 192.168.19.0
6002 tcp 192.168.19.1 192.168.19.0
2105 tcp 192.168.19.4 192.168.19.0
2105 tcp 192.168.19.1 192.168.19.0
7002 tcp 192.168.19.1 192.168.19.0
1110 tcp 192.168.19.4 192.168.19.0
135 tcp 192.168.19.4 192.168.19.0
1110 tcp 192.168.19.1 192.168.19.0
135 tcp 192.168.19.1 192.168.19.0
445 tcp 192.168.19.4 192.168.19.0
445 tcp 192.168.19.1 192.168.19.0
7001 tcp 192.168.19.1 192.168.19.0
6002 tcp 192.168.19.2 192.168.19.0
2105 tcp 192.168.19.2 192.168.19.0
7002 tcp 192.168.19.2 192.168.19.0
1110 tcp 192.168.19.2 192.168.19.0
135 tcp 192.168.19.2 192.168.19.0
445 tcp 192.168.19.2 192.168.19.0
7001 tcp 192.168.19.2 192.168.19.0
7002 tcp 192.168.19.5 192.168.19.0
1110 tcp 192.168.19.5 192.168.19.0
135 tcp 192.168.19.5 192.168.19.0
445 tcp 192.168.19.5 192.168.19.0
7001 tcp 192.168.19.5 192.168.19.0
22 tcp 192.168.19.254 192.168.19.0
443 tcp 192.168.19.254 192.168.19.0
25 tcp 192.168.19.254 192.168.19.0
1723 tcp 192.168.19.254 192.168.19.0
80 tcp 192.168.19.254 192.168.19.0
8000 tcp 192.168.19.254 192.168.19.0
993 tcp 192.168.19.254 192.168.19.0
465 tcp 192.168.19.254 192.168.19.0
3128 tcp 192.168.19.254 192.168.19.0
143 tcp 192.168.19.254 192.168.19.0
995 tcp 192.168.19.254 192.168.19.0
222 tcp 192.168.19.254 192.168.19.0
110 tcp 192.168.19.254 192.168.19.0
8080 tcp 192.168.19.254 192.168.19.0
587 tcp 192.168.19.254 192.168.19.0
139 tcp 192.168.20.2 192.168.20.0
4899 tcp 192.168.20.2 192.168.20.0
5555 tcp 192.168.20.2 192.168.20.0
1110 tcp 192.168.20.2 192.168.20.0
135 tcp 192.168.20.2 192.168.20.0
445 tcp 192.168.20.2 192.168.20.0
22 tcp 192.168.20.254 192.168.20.0
443 tcp 192.168.20.254 192.168.20.0
25 tcp 192.168.20.254 192.168.20.0
1723 tcp 192.168.20.254 192.168.20.0
80 tcp 192.168.20.254 192.168.20.0
8000 tcp 192.168.20.254 192.168.20.0
993 tcp 192.168.20.254 192.168.20.0
465 tcp 192.168.20.254 192.168.20.0
3128 tcp 192.168.20.254 192.168.20.0
143 tcp 192.168.20.254 192.168.20.0
995 tcp 192.168.20.254 192.168.20.0
222 tcp 192.168.20.254 192.168.20.0
110 tcp 192.168.20.254 192.168.20.0
8080 tcp 192.168.20.254 192.168.20.0
587 tcp 192.168.20.254 192.168.20.0
139 tcp 192.168.23.12 192.168.23.0
4899 tcp 192.168.23.12 192.168.23.0
139 tcp 192.168.23.13 192.168.23.0
4899 tcp 192.168.23.13 192.168.23.0
1000 tcp 192.168.23.12 192.168.23.0
1000 tcp 192.168.23.13 192.168.23.0
1110 tcp 192.168.23.12 192.168.23.0
135 tcp 192.168.23.12 192.168.23.0
445 tcp 192.168.23.12 192.168.23.0
1110 tcp 192.168.23.13 192.168.23.0
135 tcp 192.168.23.13 192.168.23.0
445 tcp 192.168.23.13 192.168.23.0
22 tcp 192.168.23.254 192.168.23.0
443 tcp 192.168.23.254 192.168.23.0
25 tcp 192.168.23.254 192.168.23.0
1723 tcp 192.168.23.254 192.168.23.0
80 tcp 192.168.23.254 192.168.23.0
8000 tcp 192.168.23.254 192.168.23.0
993 tcp 192.168.23.254 192.168.23.0
465 tcp 192.168.23.254 192.168.23.0
3128 tcp 192.168.23.254 192.168.23.0
143 tcp 192.168.23.254 192.168.23.0
995 tcp 192.168.23.254 192.168.23.0
222 tcp 192.168.23.254 192.168.23.0
110 tcp 192.168.23.254 192.168.23.0
8080 tcp 192.168.23.254 192.168.23.0
587 tcp 192.168.23.254 192.168.23.0
